baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CPAR2_202850	3071.78058808364	0.875434170737972	0.621532547709226	1.40850897344724	0.15898041172332	0.528222280276289
CPAR2_202860	97.6003448378612	-0.983697052845192	0.779789711250804	-1.26149016671086	0.20713230058934	0.582269677356686
CPAR2_202900	610.963179064039	-0.847058684020387	0.529535758059923	-1.59962508882079	0.10968177926938	0.448566797593027
CPAR2_202910	4913.53280681738	-0.168623517340809	0.474468774337973	-0.355394340915459	0.722294187817936	0.912362566824121
CPAR2_202920	119.381008223142	0.935685813039473	0.960857393437639	0.973803000767772	0.330154362878339	0.692930904664465
CPAR2_202930	444.674489336733	0.717940215913031	0.472475593777681	1.51952868120179	0.128629474286083	0.481637349369552
CPAR2_202940	539.394763699053	0.207950712817192	1.19775377359635	0.173617247051374	0.862166276690041	0.962566059916575
CPAR2_202950	4681.43958265464	-0.87245771256487	0.558311187429801	-1.56267281080512	0.118129572726463	0.462136387591514
CPAR2_202960	119.135723507615	0.664347751606779	0.651182444127952	1.02021754056416	0.307625300554639	0.677593979312183
CPAR2_202970	1284.31938974071	-0.011213850794391	0.316199769231692	-0.035464449647255	0.971709393604164	0.989542715580696
CPAR2_202980	935.263011080631	0.295655500818271	0.296919885047054	0.995741665370165	0.319375680236174	0.687621346025729
CPAR2_202990	901.503552220091	0.704242196124036	0.339214353352003	2.07609786898741	0.0378849002333681	0.266783842076654
CPAR2_203000	828.584792291248	0.716497294012551	0.676494287057729	1.05913280824411	0.289539300239661	0.663677708755306
CPAR2_203010	554.536301138568	0.0335280984590232	0.543028671294754	0.0617427775573645	0.950767673369207	0.982840341158773
CPAR2_203020	814.27056508669	0.563466780176863	0.561469164606048	1.00355783664846	0.315591786147576	0.68508516810393
CPAR2_203030	415.415217081445	-0.357647273545604	0.784585902310723	-0.455842084967725	0.6485035384919	0.887472650621107
CPAR2_203040	12251.0916930546	0.126599262379777	0.559437152250421	0.226297559735731	0.820969996216917	0.954193229204362
CPAR2_203050	60.7469939792313	-0.404502725735864	1.34126733341277	-0.30158247775008	0.762970367141653	0.927403226838964
CPAR2_203060	202.171299727627	-0.198883577052528	0.621833887057882	-0.319833931845557	0.749094223697758	0.923541183452889
CPAR2_203070	1225.60597375529	-0.0221976147859985	0.327963617383865	-0.0676831624284022	0.946037853007383	0.982730975744769
CPAR2_203080	998.339355181361	0.389383793294454	0.592180404657122	0.657542516152507	0.51083214260289	0.818914710655122
CPAR2_203090	180.508603812162	1.34916725808211	0.739321993440301	1.82487098997827	0.0680204999069765	0.359917793469648
CPAR2_203100	1631.12247837158	1.08868766586052	0.453343224460161	2.40146451324362	0.016329592841476	0.163787783620829
CPAR2_203110	592.218582915049	-0.122436662789474	0.484667046181517	-0.252620151821956	0.80056175610317	0.946687019823706
CPAR2_203120	848.032912157951	-1.07567710210373	0.351551732904364	-3.05979746769264	0.0022148671466347	0.0495091554285247
CPAR2_203130	1607.76756887077	-0.587501098634882	0.483210052840374	-1.21582962767739	0.224049829979321	0.598172826216002
CPAR2_203140	1131.9993250018	-1.0997713159961	1.0063907029154	-1.09278763487201	0.274487051914993	0.64998950792819
CPAR2_203160	5854.32895911903	0.115717241067673	0.519963521587362	0.222548767872037	0.82388671369164	0.955702566845444
CPAR2_203170	512.819038460153	-1.20953025001248	0.627297397087393	-1.92816079841628	0.0538351285580548	0.325947232906041
CPAR2_203180	1644.53176732181	-0.379759654984523	0.621410440964157	-0.611125320642025	0.541116618085473	0.832633149083743
CPAR2_203190	1160.74207404289	0.227207730153748	0.438389328877264	0.518278423281053	0.604264024947587	0.865089941133046
CPAR2_203200	597.144577227993	0.661795657484109	0.367756584192377	1.79954808677992	0.0719320244943724	0.368566490162696
CPAR2_203210	6897.45808321907	-0.541099772675861	0.77914527758705	-0.694478665585453	0.48738207561757	0.807721787561301
CPAR2_203220	6880.39163126909	-0.430075021427212	0.749660739626225	-0.573692870246406	0.566175653855736	0.84297144013302
CPAR2_203230	708.752905676422	2.21973151539515	0.614601208386359	3.61166148895651	0.000304241535994821	0.0132146649764707
CPAR2_203240	727.035577918111	-0.655477629842304	0.45114736348314	-1.45291246917993	0.146248058436262	0.51013201947565
CPAR2_203250	1774.40077102265	-0.167247815152792	0.344540515983184	-0.485422780178791	0.627376476437481	0.878045811097006
CPAR2_203260	148.59873859904	-0.114619454296833	0.742612089794837	-0.154346334879222	0.877336665051735	0.966997014631249
CPAR2_203270	7431.89132582348	-3.44409456553718	1.25374421886859	-2.74704721561565	0.00601344767867611	0.093491522400609
CPAR2_203290	1956.14490868847	0.547440063744403	0.406468682241917	1.34681978627466	0.178038280610593	0.552704295618341
CPAR2_203300	3241.13203785046	-1.38903817774446	0.695860284160189	-1.99614521673823	0.0459181184806938	0.298469027517179
CPAR2_203310	995.921101286209	-0.140459373573134	0.534338979627922	-0.26286566941259	0.792654117834075	0.943105077621962
CPAR2_203320	2132.12009411558	-0.365055875291232	0.345333788733804	-1.05711021394616	0.290461290236349	0.664434107542236
CPAR2_203330	193.29764796404	0.755283654945377	1.04644760770904	0.721759646045636	0.470442263636982	0.795753168596927
CPAR2_203340	2300.0151664301	-0.378296671521685	0.415122460626565	-0.911289336044845	0.362142943721312	0.71697333738417
CPAR2_203350	32338.8082682997	-0.535318158684652	0.355992520877463	-1.5037342845439	0.13264979777503	0.48898446479162
CPAR2_203370	793.873583128562	-1.0489258994963	0.429750662064975	-2.44077785582959	0.0146556668465489	0.15575543808194
CPAR2_203380	1956.0858485896	-0.0258365296566789	0.326565330539456	-0.0791159600867591	0.936940388991812	0.980108323144315
CPAR2_203390	1060.33403918823	0.576866347645485	0.47880123348803	1.20481382941113	0.22827518000206	0.603677134970071
CPAR2_203400	373.133983093595	0.375424488658197	0.464291968535404	0.8085956986128	0.418747739767779	0.760045407027637
CPAR2_203410	350.422394726229	0.570773454811522	0.4557591033753	1.25235777099007	0.210439526656227	0.586802104343172
CPAR2_203420	414.128704166543	-0.188335922053113	0.415201235693727	-0.453601545136149	0.650115641189053	0.887856995626165
CPAR2_203430	916.652901555676	-0.594294594430802	0.506365896679894	-1.17364656333974	0.24053662225737	0.613626367811829
CPAR2_203450	15298.55023668	1.5102353240767	0.626236369917555	2.41160589934361	0.0158824387341208	0.161245490806775
CPAR2_203460	496.190457397216	0.493239514125242	0.580551256564333	0.849605454381761	0.395544478463257	0.743599800498295
CPAR2_203470	2689.56491196181	0.291014899582724	0.550037454391428	0.529081969344631	0.59674858876356	0.861332399972977
CPAR2_203480	5478.29656184911	0.192333653758157	0.287356111980279	0.669321603889727	0.503290348524254	0.815230078873297
CPAR2_203490	1071.19341711892	-0.0621322834027355	0.399450088803849	-0.155544547727578	0.876392037261896	0.966997014631249
CPAR2_203500	88.3449038037075	-0.740191638794276	1.0995587508396	-0.673171522875957	0.500838175845685	0.813556646617625
CPAR2_203520	41985.0813438568	0.273761998574603	0.587656249635729	0.465853972869854	0.641320028775396	0.885151523027479
CPAR2_203530	2024.40416617899	1.44614869751045	0.583555118546032	2.47816984471601	0.0132058265403487	0.148148965546876
CPAR2_203540	2919.39354152248	-0.840167037898367	0.862788466034893	-0.973781026257239	0.330165275896182	0.692930904664465
CPAR2_203550	1021.79068350913	0.761936930822093	1.18960173864818	0.640497492621296	0.521849218727546	0.822542394302332
CPAR2_203570	6791.84742546382	-0.169831053668143	0.492410594915384	-0.344897237024981	0.730171627845068	0.915326690291566
CPAR2_203580	1220.96258831886	-1.79866207539393	0.424102991671072	-4.24109735304331	2.2242962684555e-05	0.00160625277748783
CPAR2_203590	5608.53113905311	-0.526378695292314	0.43047748520779	-1.22277868966418	0.22141329645469	0.595241881480719
CPAR2_203600	1367.26911647409	0.526138458162787	0.744813405175655	0.706403046060515	0.479937527137802	0.80192366919021
CPAR2_203610	1674.42903535699	-0.16793289283644	0.641765973485142	-0.261673101682957	0.793573479873742	0.943336395042681
CPAR2_203620	94.0991205712739	4.71022512930072	1.36954915894962	3.43925232513248	0.000583323267318149	0.0200704467369614
CPAR2_203630	430.848638164431	0.669865923576701	0.477167878577875	1.40383700087511	0.160367393047181	0.529434982333556
CPAR2_203640	1604.54833721444	0.452404571576574	0.495530049515799	0.91297101360177	0.361257786730861	0.7163488069554
CPAR2_203650	699.157976318909	0.981372523180203	0.52446734503797	1.87117945943642	0.061320210839139	0.346265748798251
CPAR2_203660	2620.784571698	-0.51946044342392	0.325508594471553	-1.59584248233826	0.110523965818855	0.449953670802487
CPAR2_203670	456.767537554493	-0.178069478352915	0.514141627899163	-0.346343242192867	0.729084774596318	0.915083205169748
CPAR2_203680	4066.90990488277	-0.0507325103990156	0.316731742908247	-0.16017501098307	0.8727432135697	0.966997014631249
CPAR2_203690	4097.55412919262	-0.693934170787636	0.508714771551211	-1.36409282685392	0.17253835210007	0.546770860099749
CPAR2_203710	179.747928323468	1.11040245751122	0.684756981787726	1.62160078253199	0.104888855002455	0.439161635152775
CPAR2_203720	445.748797262723	-1.44585763670951	0.486709364879919	-2.97067971368546	0.00297141494826977	0.0600899500672369
CPAR2_203730	1808.85148537459	0.0183862182159714	0.64043489955526	0.028708957348732	0.977096712382338	0.991112000636625
CPAR2_203740	2043.95870338164	-0.648492787006685	0.420117010149138	-1.54360040498354	0.122685166865842	0.469948166023682
CPAR2_203750	389.877276074105	0.36969441539913	0.729647341220055	0.506675478020599	0.612382539221684	0.868991699833043
CPAR2_203760	834.426137648529	-0.22804422068656	0.594465474235328	-0.383612220675889	0.701265880990686	0.904478219449493
CPAR2_203770	8.00487141616497	-0.109763191613405	1.69524958944165	-0.064747511102219	0.948375033768386	0.982730975744769
CPAR2_203780	57.5528077388726	-3.80523563939808	1.52625492376005	-2.49318484098553	0.0126602920129159	0.144709745090423
CPAR2_203790	308.545950432712	-0.14825895528935	1.23912336172232	-0.119648260915102	0.904761787616038	0.972574302814985
CPAR2_203800	46.7986841424248	-0.595430480971317	0.999072335822819	-0.595983353378443	0.551186347470387	0.836988983668479
CPAR2_203810	1013.34637682722	0.616069808803227	0.387421404438615	1.59018010297064	0.111794214126502	0.452180781408835
CPAR2_203820	1043.73281580522	-0.181177752511502	0.351807534975246	-0.514991108772728	0.606559233126406	0.866141615056147
CPAR2_203830	8756.86440905028	-0.478250743037409	0.330631682354193	-1.44647584778363	0.148043781473312	0.512150458789733
CPAR2_203840	683.894123525098	1.55705821308166	0.64362051216958	2.41921782112408	0.0155539232267465	0.159531512356466
CPAR2_203850	4.75508666179639	1.77870981452865	2.39317781075	0.743241812847668	0.457335292761378	0.787720616325201
CPAR2_203860	379.710643496503	0.265003359269434	0.528494387403854	0.501430792049128	0.616067973537058	0.871639948874598
CPAR2_203870	36.5891042685462	2.34162482799264	1.42504077221268	1.64319847800338	0.100341874699337	0.430221170921192
CPAR2_203880	1724.64934658154	0.347908838822593	0.544008432998645	0.639528392795079	0.522479249061432	0.822940111911525
CPAR2_203890	174.673018764013	-0.408726139833771	0.964368869615852	-0.423827596173427	0.671691550832605	0.897684452916102
CPAR2_203900	715.416208958971	0.0910252231646421	0.590861687911946	0.154055043721513	0.877566334943906	0.966997014631249
CPAR2_203910	2386.65878734292	1.69581723439335	0.383518246111272	4.4217380830985	9.7910099006095e-06	0.000888827822398909
CPAR2_203920	657.411752166226	-0.508190450464052	0.605156513005113	-0.839766968615205	0.401039057121364	0.748017210724874
CPAR2_203930	430.091797571683	0.426301538369961	0.401673716679813	1.06131300273695	0.28854767848788	0.663274576183598
CPAR2_203950	418.206528245551	-0.17523984385563	0.370708415685677	-0.472716119841789	0.636415724453863	0.883230726818584
CPAR2_203970	1282.44953928201	1.04620064440243	0.608528978681811	1.71922896205978	0.0855726891635349	0.400971465639641
CPAR2_203980	1361.65881858561	0.448955992669182	0.492970577356279	0.910715594989179	0.362445244981648	0.717279714216851
CPAR2_203990	829.849329681677	0.666684198384621	0.453424351183645	1.47033170283923	0.141471938772874	0.502790208738245
CPAR2_204000	481.086756472093	0.151728879645899	0.607112730328619	0.249918791134179	0.802650151030024	0.947395413581366
CPAR2_204010	2763.61022253293	-0.425454850175134	0.364189693428529	-1.16822320305071	0.242716743420474	0.615925542752896
CPAR2_204020	983.298135435651	-0.414551813650238	0.61762638754164	-0.671201590495985	0.502092115592795	0.814533977715495
CPAR2_204030	1577.99490678215	-0.577101053123113	0.338667586231076	-1.70403391580956	0.0883747512065843	0.40489772422326
CPAR2_204040	650.966980427353	0.47977275920298	0.769253631080957	0.623686050761699	0.532833785753914	0.829129208673147
CPAR2_204050	671.594506945364	-0.0230819602132086	0.416392084439776	-0.0554332348662765	0.955793318939024	0.985275393519803
CPAR2_204060	916.520558613304	-0.0277156415047752	0.418787270465015	-0.0661807162237768	0.947233949335688	0.982730975744769
CPAR2_204070	7486.08848742704	0.647923258651093	0.354289873310449	1.82879418086936	0.067430447060488	0.35982075357495
CPAR2_204080	20338.4359129978	0.365909735800924	0.704796944975138	0.519170433994762	0.603641894838114	0.864754082858207
CPAR2_204090	736.28350643577	-3.02964636056326	0.747034974680507	-4.05556160454065	5.00139880796341e-05	0.0029390572995032
CPAR2_204110	278.565364560914	-0.678043553379819	0.605524662214632	-1.11976207690692	0.26281516373523	0.636027976190636
CPAR2_204120	891.456879590881	-0.197999523515051	0.478143364049657	-0.414100745512988	0.678800326850589	0.900320667184996
CPAR2_204140	334.179108140988	-0.176801365152124	0.539750636868228	-0.327561197848641	0.743243464227112	0.921883724211426
CPAR2_204150	1695.47788194229	-1.18824684810978	0.413623225857604	-2.87277593187877	0.00406882584988002	0.0741743982487252
CPAR2_204160	6687.50522884258	-0.760813544691051	0.604998494348898	-1.25754617870552	0.208555928399005	0.584970667584205
CPAR2_204170	1406.47725265345	-0.480001112870025	0.374498364941738	-1.28171751282466	0.19994175925184	0.577288489862972
CPAR2_204180	2462.56319750862	0.381994299604672	0.381438547649238	1.00145698949112	0.316605923917066	0.686461844338811
CPAR2_204190	2215.25290388055	0.714848940678038	0.582678759031943	1.22683198863415	0.219885745086607	0.59452051786956
CPAR2_204200	2849.06212414317	0.235249211807623	0.343227608639587	0.685402939291666	0.493089689788672	0.808904609837901
CPAR2_204220	498.140136895337	1.95538105049145	1.08968828098937	1.79444074475692	0.0727428484832849	0.36857108666936
CPAR2_204230	1168.52930022775	-0.53720997153127	0.482193579501051	-1.1140960692325	0.265237974785842	0.639412974930154
CPAR2_204240	2952.28898836535	0.961229923850255	0.650183715708142	1.47839741388069	0.139301437211674	0.498431718389907
CPAR2_204250	191.088002543435	-0.103116816335797	0.564894777125797	-0.182541635205868	0.855157683031547	0.961180353087406
CPAR2_204260	24213.5167679119	0.347834857782731	0.445667294703364	0.780481004365037	0.435107804279492	0.774240040190336
CPAR2_204270	1916.70635559598	0.924189231897446	0.776588974575711	1.19006226221841	0.234021921348342	0.606972292338285
CPAR2_204280	140.247344582862	-2.19943726288881	0.98875651242778	-2.22444781424331	0.0261183299118627	0.216353329866922
CPAR2_204300	4333.25009604375	0.140481434571615	0.791048875920921	0.177588817641728	0.859045907175126	0.961847845434168
CPAR2_204310	3771.04832256421	-0.356110502231113	0.362771656319777	-0.981638162815034	0.326278139495448	0.691161707709822
CPAR2_204320	2882.78716180085	-0.435278924524425	0.336900073450836	-1.29201196089363	0.196353002456071	0.575577023044645
CPAR2_204330	5398.58628179447	0.345346605027106	0.474677851912092	0.727538905883189	0.466895890893976	0.792385224403074
CPAR2_204340	22.6543614819738	1.25164078795704	1.02157299267908	1.22520935550049	0.22049635044644	0.594986331604193
CPAR2_204350	84.1214346580247	-3.39577927056292	1.14432023296928	-2.96750784677778	0.00300224619281511	0.0603693136408279
CPAR2_204360	10908.9927884999	0.0221861896948786	0.352441299531714	0.0629500280595867	0.9498062971778	0.982730975744769
CPAR2_204370	596.466477284163	-0.508742364309118	2.08023239563137	-0.244560350746154	0.806796867386965	0.947691699074415
CPAR2_204380	577.251158481283	0.088765649914875	0.50493692477288	0.175795521301599	0.860454588326837	0.961847845434168
CPAR2_204390	1008.69328684806	-0.414133142668805	0.538756382833246	-0.768683501234705	0.442081221668415	0.777718245775106
CPAR2_204400	347.194470830971	1.80303617672032	0.529139832438084	3.40748525472479	0.00065564450911046	0.0214048648562532
CPAR2_204410	3.29347134910243	-2.31928954189373	2.32651543280875	-0.996894114342367	0.318815908841679	0.687576115218115
CPAR2_204430	830.037122258124	0.941341433651147	0.863059570665517	1.0907027343724	0.275403707047438	0.651037158874565
CPAR2_204440	1430.51175521126	0.504653627936012	0.558443144841605	0.903679510792724	0.366165366654848	0.719227686370808
CPAR2_204450	451.47729655258	-0.236178635080749	0.459796999221707	-0.513658495989592	0.607490774294429	0.866565007959656
CPAR2_204460	2059.34238694444	0.781902239159564	0.482424002373754	1.62077806102564	0.105065245253815	0.439531742079402
CPAR2_204470	898.86349432203	0.138377554358958	0.428302539327748	0.323083665523329	0.746631880488052	0.922841672569413
CPAR2_204480	498.548508843386	0.302805363208087	0.500093829340348	0.605497099629293	0.544848751235941	0.833015507980807
CPAR2_204490	4026.65236804298	0.586015780891567	0.430043208519773	1.36269046756641	0.172980083333733	0.54720425348448
CPAR2_204500	946.661042598269	0.251346908444695	0.557905296187327	0.450518950370927	0.652336293079434	0.888221172822576
CPAR2_204510	57.3835972795823	1.89419191919921	0.942977058621579	2.00873595161275	0.0445651438522796	0.294975244529685
CPAR2_204520	1049.54565644005	-0.408682339313666	0.435666832947534	-0.938061629683163	0.348212739108919	0.703894225758418
CPAR2_204530	718.844972741838	0.662194624190017	0.44586823547468	1.48518008573773	0.137496125819518	0.496671802279602
CPAR2_204540	3232.28882269172	-0.753246314504312	0.455170046571007	-1.65486793381691	0.0979512900492014	0.426934287779896
CPAR2_204550	145.48694160737	-0.710699686990552	0.767638916576289	-0.925825504210118	0.354536670698903	0.709657191111149
CPAR2_204560	791.579642040195	-0.325294748230097	0.398123132038859	-0.817070705146434	0.413888023043307	0.757731852141934
CPAR2_204570	3618.79251808606	-0.409677899121978	0.321124086597705	-1.27576197557305	0.202039672872009	0.579876764172569
CPAR2_204580	2743.82540278104	-0.34709157034508	0.594385604420423	-0.583950162594405	0.559253842724645	0.838816523929235
CPAR2_204590	931.838705647547	0.309243582161031	0.394952405348852	0.78298948929779	0.433633284290301	0.77259515870652
CPAR2_204610	1474.81670002783	0.585011451711686	0.427996910929361	1.36685905148563	0.171669489175585	0.546447764992349
CPAR2_204620	688.154818606436	-1.7493221508763	0.706401531788969	-2.47638499090754	0.0132720377260956	0.148148965546876
CPAR2_204630	1676.28906499023	2.29036889170459	0.545297908628006	4.20021580032695	2.66660696907972e-05	0.00175259234349384
CPAR2_204640	335.869063020098	-0.649863580448196	1.0005610048421	-0.649499208247429	0.516015758041333	0.818914710655122
CPAR2_204650	1623.71532854682	0.0871597152547247	0.334143332953129	0.260845292002132	0.79421181518446	0.943433084356426
CPAR2_204660	175.638152763465	0.155473982451816	0.566905645482061	0.274250192586477	0.78389235806132	0.940331971305546
CPAR2_204670	1200.63268532203	0.0703663990174242	0.476257199216418	0.147748735626879	0.882541068214298	0.967246128000444
CPAR2_204680	4117.24800377445	-0.565522918051878	0.280471779890111	-2.01632734057398	0.0437657577899687	0.293042842038731
CPAR2_204690	2048.27126149782	-0.440957629147123	0.432952913249799	-1.01848865235076	0.308445790875876	0.678119157317342
CPAR2_204700	278.720984163813	0.357991859075838	0.591898269525939	0.60481991164218	0.545298661944577	0.833015507980807
CPAR2_204710	7600.99979404513	0.270846731372868	0.640654883829938	0.42276542052361	0.672466419245568	0.897799248559379
CPAR2_204720	1917.23297953279	0.716866953757274	0.451466986074686	1.58786129632673	0.112317707070522	0.452180781408835
CPAR2_204730	1196.07607063224	-0.680516336544465	0.398417931014916	-1.70804645968353	0.0876277221592714	0.404050957353114
CPAR2_204740	13612.1700077845	0.159229484755835	0.612190014696375	0.260098140991089	0.794788071866234	0.943433084356426
CPAR2_204750	2821.06184447594	0.622764299476795	0.59747671426803	1.04232396778801	0.297261503848582	0.668135020706005
CPAR2_204760	648.907463292316	-0.210551937845227	0.43149306481368	-0.487961348663028	0.625577218733931	0.877444694329833
CPAR2_204770	517.636922575778	-0.808893690977268	0.467788687995491	-1.7291860870844	0.0837757955905494	0.397775759481744
CPAR2_204780	4078.67184462943	-0.234406229063054	0.364295042557235	-0.643451602902958	0.519931108796998	0.821593131427082
CPAR2_204790	837.956029898382	0.0198026125258407	0.44783493478686	0.0442185523897671	0.964730193848154	0.9872623065502
CPAR2_204800	2724.38736738699	0.975650773247467	0.465258496002547	2.09700796789346	0.035992870008376	0.260557080712809
CPAR2_204820	1241.7940391004	0.331273088753472	0.352018187976858	0.941068104058448	0.34666995966708	0.703172331330304
CPAR2_204830	5983.39564325006	-0.245284981079846	0.567264363470892	-0.432399771385308	0.665450884248391	0.894490626162733
CPAR2_204850	1713.36625713047	0.127401076481902	0.755069670359612	0.168727577709783	0.866010925895541	0.964272085342896
CPAR2_204860	1481.57564978308	0.55712272574642	0.520517629197258	1.07032441265364	0.284473309473979	0.659241624094794
CPAR2_204870	611.004335892192	-0.424399352956964	0.398187365818739	-1.06582827429577	0.286501277083289	0.66130955592931
CPAR2_204880	21236.3376343533	0.72342339232182	0.388388729062899	1.86262715209911	0.0625147414996938	0.347937747163167
CPAR2_204900	453.585471066295	0.690351411598361	0.446092487713595	1.54755220186892	0.121730146984583	0.468084745333329
CPAR2_204910	159.759307432387	0.620224542528791	0.486900918261143	1.27382085197905	0.202726913457226	0.579952127704288
CPAR2_204920	1096.27521692902	-0.276810665847697	0.449098339942168	-0.616369826446793	0.537650463099974	0.831442252757289
CPAR2_204930	2956.72764497747	-0.572293588346424	0.599156802819967	-0.955164967923072	0.339494278601297	0.699895000014636
CPAR2_204940	711.501834689067	-0.291284069810309	0.447312589838596	-0.651186835397172	0.514925887363751	0.818914710655122
CPAR2_204950	591.006463756365	0.428798985885107	0.506391597760388	0.846773500550861	0.397121381360618	0.745442051821228
CPAR2_204960	8197.53339100283	0.844794606274836	0.366340321053067	2.30603774066263	0.0211085236069889	0.19170377348529
CPAR2_204970	2612.90642567921	-0.0349802838768836	0.935233989709926	-0.0374027080514185	0.97016391347041	0.989511156128398
CPAR2_204980	2834.35207063199	-1.1074492008394	0.345145643232144	-3.20864314110589	0.00133362906087336	0.0343375111291878
CPAR2_204990	930.245566968346	0.31810545260992	0.453278731033177	0.701787731987444	0.482811550630568	0.803641277939799
CPAR2_205000	28.5552658848043	-3.4950789868467	1.4456241211122	-2.41769553772922	0.0156191395295383	0.159580368687488
CPAR2_205010	621.463168094369	0.000701993310038356	0.599276572071823	0.00117140122399816	0.999065357262616	0.999733638860942
CPAR2_205020	3383.93028747795	0.653406383333244	0.365478140685552	1.78781248615199	0.0738062657179017	0.371987293297858
CPAR2_205030	3002.94656391316	0.017884438942706	0.399207369066939	0.0447998717671645	0.964266827306712	0.986990328360046
CPAR2_205040	1023.26118300424	-0.267336620653518	0.437684903617858	-0.6107969876131	0.541333987940553	0.832633149083743
CPAR2_205060	1731.07950621492	0.00865516157602678	0.356501472961105	0.0242780527781187	0.980630819316836	0.992414629673604
CPAR2_205070	3758.50566119552	-0.245276499874052	0.358678486432472	-0.683833876722433	0.494080072099282	0.809573299725547
CPAR2_205080	290.763676152477	0.568456012137933	0.522286798843276	1.08839820075275	0.276419355115908	0.651900371693504
CPAR2_205100	422.211481856019	0.432360260360067	0.381349686675905	1.1337632505452	0.25689387002846	0.630368069874916
CPAR2_205110	1926.57367764259	-0.40781680367573	0.927150149612068	-0.439860581208303	0.660038087233572	0.892015759126541
CPAR2_205120	527.730790439137	0.0977563155787822	0.723938120217637	0.135034076599522	0.892584931836647	0.970068309935837
CPAR2_205130	1952.55684444794	-0.0808779723618683	0.46840097962729	-0.1726682391361	0.862912210258141	0.96312256803087
CPAR2_205140	976.057724908024	-0.0447550988483806	0.512746874133363	-0.0872849764789401	0.930444995473965	0.978646136893994
CPAR2_205160	1935.43789493537	-0.57066544999465	0.460877365989445	-1.2382153954762	0.215636204502187	0.590179146493308
CPAR2_205170	50.139240503977	0.756224309255029	0.908949803330969	0.831975876427657	0.405422561196098	0.751702187518378
CPAR2_205180	4691.77825373149	-0.237234792219093	0.275784652357062	-0.8602175291174	0.389669143731861	0.739673849108098
CPAR2_205190	367.460538414838	1.33118310015233	0.491101827716904	2.71060506197035	0.00671605679394931	0.100615902385515
CPAR2_205200	752.034247760079	0.484882077520407	0.388765972895045	1.24723384073356	0.212311767932717	0.587452003205096
CPAR2_205210	4704.01648374142	-0.59828460534925	0.308090126624995	-1.94191424406624	0.0521474827276362	0.320264751173951
CPAR2_205220	664.162535520588	-0.154054354409462	0.747723533199795	-0.206031170037146	0.836766563426673	0.956491744257415
CPAR2_205230	2829.78862960085	-0.342610555525814	0.621871159032828	-0.550934949385115	0.581678268226764	0.851669072660499
CPAR2_205240	485.056953022467	-0.370353714575996	0.456548872819421	-0.811202779428352	0.417249229746717	0.759814619078971
CPAR2_205250	4381.25323450859	-0.10309620734049	0.313851224193414	-0.328487510620498	0.74254308595966	0.921491357607081
CPAR2_205260	1088.38676028022	0.209202964985907	0.355047159113224	0.589225852442866	0.555709776960031	0.838816523929235
CPAR2_205270	363.666837252402	0.513945975659412	0.531494350322096	0.966982951649347	0.333552556300893	0.69520337326274
CPAR2_205280	745.37900305651	-0.0256140477945469	0.640649172324049	-0.0399813952800847	0.968107958847849	0.989511156128398
CPAR2_205290	32.7615416361907	-2.07997707097114	1.68375657722752	-1.23531934431759	0.216711677118923	0.590617760272051
CPAR2_205300	1754.13383855902	0.366468770652696	0.394517235079578	0.928904336913889	0.352938665218327	0.707435245893075
CPAR2_205310	360.876459563033	1.16386437127762	0.676218058147239	1.72113766743597	0.0852258455127598	0.400148395702403
CPAR2_205320	3549.79811102904	1.28587032233375	0.318283857826373	4.0400111118271	5.34486690793592e-05	0.00305499044538331
CPAR2_205330	8239.92341718563	0.454591880049053	0.42444976978012	1.07101455205064	0.28416288653657	0.659241624094794
CPAR2_205340	685.331448644609	0.289896575816162	0.460521731143926	0.62949597426394	0.529024403458455	0.827584370584085
CPAR2_205350	841.847117160732	-1.02341994699584	0.550402602192938	-1.85940244998531	0.0629701148019025	0.347937747163167
CPAR2_205360	1076.24224917235	0.169941053299574	0.748481449903228	0.227047782308494	0.820386587323517	0.954193229204362
CPAR2_205370	1060.98192261354	-0.400430727547197	0.571061319651906	-0.701204430710317	0.483175445165816	0.803641277939799
CPAR2_205380	3607.67069258769	-0.145934570192002	0.35824747203856	-0.407356873620296	0.683745896815655	0.901613187590865
CPAR2_205390	770.953224457559	0.00541034915259562	0.500629067027442	0.0108071015227309	0.991377348393172	0.996332971692468
CPAR2_205400	1301.81770252235	-0.845992578975037	0.428217850386584	-1.97561259581145	0.0481986709537325	0.30612024356555
CPAR2_205410	738.623571852595	-0.133112288891068	0.322140915152908	-0.413211370023842	0.679451758495694	0.900467374286546
CPAR2_205420	482.808508756225	1.55759174897701	0.627722315540497	2.48133881879896	0.0130889891420146	0.147682685161514
CPAR2_205430	274.696975328751	0.16775791711078	0.552065205272137	0.303873374936	0.761224362920357	0.926735626522563
CPAR2_205450	18.0824521470556	3.33493129333104	1.49858015585026	2.22539400399231	0.0260547997109298	0.216353329866922
CPAR2_205460	276.137513587183	-0.215358130967638	0.628835732859181	-0.34247120466334	0.731996310636836	0.915356456721865
CPAR2_205470	1283.73493368894	0.664845906006007	0.405275355248015	1.64047948486565	0.100905510596153	0.431701658474398
CPAR2_205480	1150.88570286334	0.379317209342346	0.44813298047717	0.846438949747574	0.397307917750885	0.745512039506262
CPAR2_205490	268.394972363845	-0.635315003259424	0.410768931406455	-1.54664813885542	0.121948114990334	0.468202024886026
CPAR2_205510	1015.6071711609	0.265452034763373	0.359657169771088	0.738069631511381	0.460472136815617	0.789855193473216
